ano,experiencia,contrato,cargo,salario,moeda,salario_em_usd,residencia,tipo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2024,Pleno,Integral,Data Scientist,246000,USD,246000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,190000,USD,190000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,195000,USD,195000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146900,USD,146900,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,170400,USD,170400,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,106500,USD,106500,US,Remoto,US,Média,USA
2024,Executivo,Integral,Data Scientist,323700,USD,323700,US,Remoto,US,Média,USA
2024,Executivo,Integral,Data Scientist,190500,USD,190500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,218000,USD,218000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,145000,USD,145000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,106500,USD,106500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,212800,USD,212800,US,Presencial,US,Grande,USA
2024,Pleno,Integral,Data Scientist,111600,USD,111600,US,Presencial,US,Grande,USA
2024,Executivo,Integral,Data Scientist,260000,USD,260000,US,Híbrido,US,Grande,USA
2024,Executivo,Integral,Data Scientist,246100,USD,246100,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,181900,USD,181900,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,137930,USD,137930,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,74270,USD,74270,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,258720,USD,258720,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,250000,USD,250000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,131600,USD,131600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,385000,USD,385000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,175762,USD,175762,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,97254,USD,97254,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,198800,USD,198800,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,90700,USD,90700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,225000,USD,225000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,153000,USD,153000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,170200,USD,170200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,83900,USD,83900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,261050,USD,261050,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,140400,USD,140400,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,90000,USD,90000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,296100,USD,296100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144500,USD,144500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,206000,USD,206000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,140250,USD,140250,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,125000,USD,125000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,26000,USD,26000,RO,Remoto,RO,Grande,ROU
2024,Senior,Integral,Data Scientist,212000,USD,212000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,93400,USD,93400,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,138000,USD,138000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,86000,USD,86000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,152000,USD,152000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,133200,USD,133200,US,Presencial,US,Média,USA
2024,Junior,Parcial,Data Scientist,15000,EUR,16666,DE,Híbrido,DE,Média,DEU
2024,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,73100,USD,73100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,64000,GBP,80000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,54000,GBP,67500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,110630,USD,110630,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,59570,USD,59570,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,120000,USD,120000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,218000,USD,218000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,152600,USD,152600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,136197,USD,136197,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,175100,USD,175100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,82915,USD,82915,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,109000,USD,109000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,168000,USD,168000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,120000,USD,120000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,154400,GBP,193000,GB,Presencial,GB,Média,GBR
2024,Pleno,Integral,Data Scientist,76900,GBP,96125,GB,Presencial,GB,Média,GBR
2024,Senior,Integral,Data Scientist,190600,USD,190600,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,94400,USD,94400,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,104000,USD,104000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,80000,USD,80000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,220000,USD,220000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,73000,USD,73000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,111800,USD,111800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,68195,USD,68195,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,97000,USD,97000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,62000,USD,62000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,237000,USD,237000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,201450,USD,201450,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,68088,USD,68088,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,54552,USD,54552,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,324000,USD,324000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,159000,USD,159000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,105000,USD,105000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,70000,USD,70000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,60000,USD,60000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,55000,USD,55000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,159300,USD,159300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,96600,USD,96600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,140025,USD,140025,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,102300,USD,102300,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,224000,USD,224000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,146000,USD,146000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,106875,USD,106875,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,71250,USD,71250,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,245000,USD,245000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,135000,USD,135000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,161000,USD,161000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,133200,USD,133200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,161875,USD,161875,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,97125,USD,97125,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,135450,USD,135450,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,72870,USD,72870,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,237200,USD,237200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172500,USD,172500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,184800,USD,184800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,161900,USD,161900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146800,USD,146800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,117400,USD,117400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,310000,USD,310000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,139000,USD,139000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,153700,USD,153700,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,87300,USD,87300,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,70000,EUR,77777,PT,Presencial,PT,Média,PRT
2024,Senior,Integral,Data Scientist,60000,EUR,66666,PT,Presencial,PT,Média,PRT
2024,Senior,Integral,Data Scientist,195500,USD,195500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,141300,USD,141300,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,190000,USD,190000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,203649,USD,203649,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,183284,USD,183284,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,56000,EUR,60462,DE,Remoto,DE,Grande,DEU
2023,Junior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,70000,USD,70000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,135700,USD,135700,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,108560,USD,108560,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,148300,USD,148300,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,84700,USD,84700,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,277000,USD,277000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,173000,USD,173000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,242000,USD,242000,AU,Presencial,AU,Média,AUS
2023,Senior,Integral,Data Scientist,106200,USD,106200,AU,Presencial,AU,Média,AUS
2023,Senior,Integral,Data Scientist,187415,USD,187415,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,114080,USD,114080,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,137500,USD,137500,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,113800,USD,113800,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,63200,USD,63200,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,210000,USD,210000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,142300,USD,142300,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,71200,USD,71200,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,106500,USD,106500,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,212000,USD,212000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,93300,USD,93300,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,157000,USD,157000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,144000,USD,144000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,116000,USD,116000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,310000,USD,310000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,230000,USD,230000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,115000,USD,115000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,75000,USD,75000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,70000,USD,70000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,73100,USD,73100,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,176875,USD,176875,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,84750,USD,84750,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,147400,USD,147400,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,107682,USD,107682,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,26800,GBP,32974,GB,Presencial,GB,Média,GBR
2023,Junior,Integral,Data Scientist,26800,GBP,32974,GB,Presencial,GB,Média,GBR
2023,Senior,Integral,Data Scientist,205670,USD,205670,NZ,Presencial,NZ,Média,NZL
2023,Senior,Integral,Data Scientist,124233,USD,124233,NZ,Presencial,NZ,Média,NZL
2023,Senior,Integral,Data Scientist,185000,USD,185000,CA,Presencial,CA,Média,CAN
2023,Senior,Integral,Data Scientist,152000,USD,152000,CA,Presencial,CA,Média,CAN
2023,Senior,Integral,Data Scientist,239900,USD,239900,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,159900,USD,159900,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,270250,USD,270250,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,280000,USD,280000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,280889,USD,280889,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,187259,USD,187259,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,260000,USD,260000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,192000,USD,192000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,218000,USD,218000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,152600,USD,152600,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,272400,USD,272400,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,155600,USD,155600,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,272000,USD,272000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,158000,USD,158000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,80000,USD,80000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,107000,USD,107000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,87300,USD,87300,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,204500,USD,204500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,142200,USD,142200,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,235000,USD,235000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,169900,USD,169900,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,305600,USD,305600,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,188200,USD,188200,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,201700,USD,201700,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,146600,USD,146600,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,59200,USD,59200,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,130410,USD,130410,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,92000,USD,92000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,226000,USD,226000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,211000,USD,211000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,197500,USD,197500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,132500,USD,132500,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,162000,USD,162000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,108000,USD,108000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,150000,USD,150000,US,Remoto,US,Média,USA
2023,Executivo,Integral,Data Scientist,237500,USD,237500,US,Presencial,US,Média,USA
2023,Executivo,Integral,Data Scientist,157500,USD,157500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,145000,USD,145000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,268000,USD,268000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,137500,USD,137500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,184800,USD,184800,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,161900,USD,161900,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,212000,USD,212000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,93300,USD,93300,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,73100,USD,73100,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,140000,USD,140000,US,Remoto,US,Média,USA
2023,Junior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,204500,USD,204500,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,142200,USD,142200,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,250000,USD,250000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,125000,USD,125000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,81500,USD,81500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,60000,EUR,64781,ES,Presencial,ES,Média,ESP
2023,Senior,Integral,Data Scientist,38000,EUR,41027,ES,Presencial,ES,Média,ESP
2023,Executivo,Integral,Data Scientist,218000,USD,218000,US,Presencial,US,Média,USA
2023,Executivo,Integral,Data Scientist,168000,USD,168000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,119200,USD,119200,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,86600,USD,86600,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,205500,USD,205500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,128500,USD,128500,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,142352,USD,142352,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,95325,USD,95325,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,359170,USD,359170,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,295490,USD,295490,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,172800,USD,172800,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,169000,USD,169000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,105500,USD,105500,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,113563,USD,113563,AU,Presencial,AU,Média,AUS
2023,Pleno,Integral,Data Scientist,102927,USD,102927,AU,Presencial,AU,Média,AUS
2023,Senior,Integral,Data Scientist,234000,USD,234000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,146000,USD,146000,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,212000,USD,212000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,93300,USD,93300,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,212000,USD,212000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,93400,USD,93400,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,179000,USD,179000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,112000,USD,112000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,122000,USD,122000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,94000,USD,94000,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,80000,USD,80000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,145000,USD,145000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,135000,USD,135000,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,70000,USD,70000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,185000,USD,185000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,207900,USD,207900,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,158400,USD,158400,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,138000,USD,138000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,86000,USD,86000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,135800,USD,135800,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,95100,USD,95100,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,135800,USD,135800,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,95100,USD,95100,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,60000,USD,60000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,55000,USD,55000,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,223600,USD,223600,US,Presencial,US,Grande,USA
2023,Pleno,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Grande,USA
2023,Senior,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,185000,USD,185000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2023,Senior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,149800,USD,149800,US,Presencial,US,Média,USA
2023,Junior,Integral,Data Scientist,70800,USD,70800,US,Presencial,US,Média,USA
2023,Pleno,Integral,Data Scientist,209300,USD,209300,US,Remoto,US,Média,USA
2023,Pleno,Integral,Data Scientist,123800,USD,123800,US,Remoto,US,Média,USA
2023,Senior,Integral,Data Scientist,254900,USD,254900,US,Presencial,US,Média,USA
